MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59304.50968,21.837,4.14,7,28,o,0,1.57,163.76658,-8.74587,9032.85,3901.01,2.48,2.18,-82.7,-0.41,18.38,18.7,01a59304o0611o
59304.513389,-19.68,0.736,-49,36,o,0,0.89,163.76658,-8.74587,9050.94,3939.67,2.32,2.12,-77.9,-0.395,18.13,18.36,01a59304o0619o
59304.523566,19.341,0.852,67,57,o,0,1.16,163.76658,-8.74587,8988.9,3865.09,2.56,2.13,-85.1,-0.419,17.83,17.94,01a59304o0640o
59304.530942,-19.632,0.795,-51,40,o,0,1.0,163.76658,-8.74587,8970.16,3982.88,2.61,2.21,-83.2,-0.406,18.04,18.19,01a59304o0656o
59306.423308,20.413,0.558,25,14,o,0,1.05,163.76658,-8.74587,5648.29,3098.52,2.27,1.98,51.6,-0.436,19.32,20.23,02a59306o0443o
59306.428821,-22.506,3.71,-4,13,o,0,1.47,163.76658,-8.74587,5638.61,3061.06,2.3,1.97,52.0,-0.436,19.3,20.16,02a59306o0454o
59306.441652,-22.069,2.574,-5,14,o,0,0.76,163.76658,-8.74587,5691.51,3135.4,2.27,1.96,50.3,-0.433,19.25,20.12,02a59306o0481o
59306.449195,-21.117,1.0,-13,13,o,0,1.34,163.76658,-8.74587,5714.36,3019.59,2.26,2.06,55.5,-0.421,19.21,20.08,02a59306o0497o
59307.404533,-21.143,0.639,-13,8,c,0,1.06,163.76658,-8.74587,9024.24,3896.34,2.71,2.68,-56.0,-0.348,19.82,21.61,01a59307o0381c
59307.4087,22.454,2.7,4,10,c,0,0.91,163.76658,-8.74587,9045.21,3934.18,3.38,3.22,-82.2,-0.327,19.59,21.59,01a59307o0390c
59307.416159,21.176,0.714,12,9,c,0,1.17,163.76658,-8.74587,8988.2,3857.87,2.94,2.74,-87.6,-0.355,19.74,21.55,01a59307o0406c
59308.361905,24.739,21.333,0,10,c,0,1.33,163.76658,-8.74587,9016.96,3902.69,2.73,2.46,-81.9,-0.422,19.71,21.39,01a59308o0102c
59308.365594,21.955,1.585,6,10,c,0,0.88,163.76658,-8.74587,9037.64,3941.23,2.66,2.39,-81.8,-0.409,19.65,21.33,01a59308o0110c
59308.37204,-21.722,1.157,-7,9,c,0,1.23,163.76658,-8.74587,8980.26,3862.52,2.91,2.62,-88.2,-0.398,19.74,21.58,01a59308o0124c
59308.406449,20.849,0.452,17,8,c,0,1.91,163.76658,-8.74587,8964.56,3974.84,2.44,2.22,89.7,-0.404,19.91,21.61,01a59308o0198c
59312.364253,23.128,3.526,2,7,c,0,1.29,163.76658,-8.74587,9399.73,9727.24,2.51,2.32,80.0,-0.362,20.01,21.91,01a59312o0317c
59312.367479,20.832,0.45,17,8,c,0,1.09,163.76658,-8.74587,9420.64,9766.53,2.46,2.26,85.0,-0.366,20.01,21.9,01a59312o0324c
59312.402879,20.988,0.467,15,7,c,0,1.31,163.76658,-8.74587,9367.81,9683.07,2.46,2.34,55.1,-0.365,19.97,21.83,01a59312o0400c
59312.410868,21.66,0.896,8,7,c,0,1.19,163.76658,-8.74587,9349.85,9800.23,2.48,2.26,71.4,-0.37,19.98,21.79,01a59312o0417c
59320.358984,18.004,0.06,228,14,c,0,1.27,163.76658,-8.74587,877.28,5876.61,5.04,2.22,-88.4,-0.403,19.11,21.39,01a59320o0301c
59322.325425,17.671,0.043,310,13,o,0,1.29,163.76658,-8.74587,1413.94,4714.34,2.01,2.01,-62.6,-0.462,19.55,20.64,02a59322o0221o
59322.335543,17.621,0.042,325,14,o,0,1.03,163.76658,-8.74587,1394.36,4673.93,2.08,2.02,42.0,-0.454,19.5,20.68,02a59322o0243o
59322.341041,17.686,0.04,306,12,o,0,1.51,163.76658,-8.74587,1453.23,4753.01,2.06,2.01,37.8,-0.462,19.48,20.64,02a59322o0255o
59322.346547,17.628,0.042,323,14,o,0,1.15,163.76658,-8.74587,1473.61,4636.46,2.04,2.03,-87.1,-0.462,19.49,20.68,02a59322o0267o
59324.345615,17.486,0.036,368,13,o,0,1.54,163.76658,-8.74587,934.76,5796.85,2.24,1.99,76.2,-0.418,19.48,20.34,01a59324o0179o
59324.348835,17.451,0.038,380,14,o,0,1.02,163.76658,-8.74587,955.71,5835.08,2.14,1.83,77.4,-0.425,19.53,20.38,01a59324o0186o
59324.356663,17.544,0.045,349,16,o,0,0.67,163.76658,-8.74587,897.7,5757.14,2.1,1.81,88.9,-0.431,19.53,20.38,01a59324o0203o
59324.366811,17.407,0.031,396,12,o,0,1.81,163.76658,-8.74587,879.15,5872.59,2.2,1.83,86.1,-0.426,19.55,20.37,01a59324o0225o
59325.363167,17.248,0.106,458,48,o,0,1.18,163.76658,-8.74587,1409.23,4719.2,2.16,2.02,55.5,-0.445,17.85,17.95,02a59325o0196o
59325.366853,17.352,0.264,416,110,o,0,1.65,163.76658,-8.74587,1389.74,4680.39,2.05,1.97,84.1,-0.449,16.8,16.74,02a59325o0204o
59325.373742,16.896,0.41,633,260,o,0,1.15,163.76658,-8.74587,1448.2,4760.12,2.15,2.02,58.3,-0.443,15.96,15.85,02a59325o0219o
59326.308661,17.263,0.047,451,21,o,0,1.23,163.76658,-8.74587,1412.2,4714.12,2.05,1.96,35.1,-0.464,18.85,19.23,02a59326o0166o
